sa2_name_2021.x,state_specific_YBFS_no_attended_yes,state_specific_YBFS_no_attended_no,state_specific_YBFS_yes_attended_yes,state_specific_YBFS_yes_attended_no,total_ybfs_no,total_ybfs_yes,sa2_code_2021,sa2_name_2021.y,dist
Bull Creek,52,0,96,5,52,101,507041179,Bull Creek,0
Bulleen,0,73,0,134,73,134,207021156,Bulleen,0
Bullsbrook,54,0,60,0,54,60,504031058,Bullsbrook,0
Buloke,0,43,0,40,43,40,215031400,Buloke,0
Bundaberg,47,4,57,5,51,62,319011495,Bundaberg,0
Bundaberg East - Kalkie,69,0,73,3,69,76,319011496,Bundaberg East - Kalkie,0
Bundaberg North - Gooburrum,64,0,58,0,64,58,319011497,Bundaberg North - Gooburrum,0
Bundaberg Region - North,71,0,65,3,71,68,209041216,Bundoora - North,0.20138888888888884
Bundaberg Region - South,72,0,51,3,72,54,319011498,Bundaberg Surrounds - North,0.20030864197530884
Bundaberg Region - South,72,0,51,3,72,54,319011499,Bundaberg Surrounds - South,0.20030864197530884
Bundall,65,0,46,0,65,46,309101268,Bundall,0
Bundamba,89,0,78,3,89,81,310031284,Bundamba,0
Bundoora - East,0,99,0,122,99,122,209011196,Bundoora - East,0
Bundoora - North,0,52,0,82,52,82,209041216,Bundoora - North,0
Bundoora - West,0,56,0,73,56,73,209041217,Bundoora - West,0
Buninyong,0,45,0,105,45,105,201011005,Buninyong,0
Bunyip - Garfield,0,69,0,140,69,140,212011547,Bunyip - Garfield,0
Burdekin,61,0,72,0,61,72,318011461,Burdekin,0
Burleigh Heads,71,0,58,0,71,58,309011225,Burleigh Heads,0
Burleigh Waters,152,0,176,0,152,176,309011226,Burleigh Waters,0
Burnie - Ulverstone Region,40,0,45,0,40,45,604011076,Burnie - Ulverstone Surrounds,0.13174182139699386
Burnie - Wivenhoe,32,0,48,0,32,48,604011077,Burnie - Wivenhoe,0
Burnside,0,47,0,46,47,46,213041461,Burnside,0
Burnside - Wattle Park,152,0,188,0,152,188,401031011,Burnside - Wattle Park,0
Burnside Heights,0,59,0,143,59,143,213041462,Burnside Heights,0
Burpengary,184,5,183,8,189,191,313041372,Burpengary,0
Burpengary - East,93,0,80,4,93,84,313021364,Burpengary - East,0
Burrum - Fraser,79,0,74,8,79,82,319051522,Burrum - Fraser,0
Burwood,0,76,0,106,76,106,207031166,Burwood East,0.13888888888888884
Burwood - Croydon,0,138,0,232,138,232,501031017,Bridgetown - Boyup Brook,0.28104575163398704
Burwood East,0,81,0,117,81,117,207031166,Burwood East,0
Busselton,287,3,300,6,290,306,501011293,Busselton - East,0.14583333333333337
Busselton,287,3,300,6,290,306,501011294,Busselton - West,0.14583333333333337
Busselton Region,138,0,156,3,138,159,501011003,Busselton Surrounds,0.20614035087719296
Butler - Merriwa - Ridgewood,262,0,320,19,262,339,505031099,Butler - Merriwa - Ridgewood,0
Byford,314,5,385,26,319,411,506061142,Byford,0
Byron Bay,0,56,0,132,56,132,112011240,Byron Bay,0
Caboolture,398,0,336,10,398,346,313021572,Caboolture - East,0.13725490196078427
Caboolture,398,0,336,10,398,346,313021573,Caboolture - West,0.13725490196078427
Caboolture - South,288,0,275,5,288,280,313021366,Caboolture - South,0
Cabramatta - Lansvale,0,95,0,206,95,206,127021511,Cabramatta - Lansvale,0
Cabramatta West - Mount Pritchard,0,129,0,203,129,203,127021512,Cabramatta West - Mount Pritchard,0
Cairnlea,0,64,0,118,64,118,213011329,Cairnlea,0
Cairns City,57,0,47,4,57,51,306021145,Cairns City,0
Calamvale - Stretton,262,0,315,3,262,318,303051073,Calamvale - Stretton,0
Calga - Kulnura,0,37,0,46,37,46,102011030,Calga - Kulnura,0
California Gully - Eaglehawk,0,109,0,203,109,203,202011019,California Gully - Eaglehawk,0
Calista,46,0,100,5,46,105,507031170,Calista,0
Callala Bay - Currarong,0,22,0,34,22,34,114011273,Callala Bay - Currarong,0
Callemondah,0,0,0,0,0,0,308051532,Callemondah,0
Caloundra - Kings Beach,26,0,36,6,26,42,316021419,Caloundra - Kings Beach,0
Caloundra - West,398,7,385,10,405,395,209041530,Lalor - West,0.13194444444444453
Caloundra Hinterland,75,0,48,0,75,48,316061440,Caloundra Hinterland,0
Calwell,94,0,65,0,94,65,801071073,Calwell,0
Camberwell,0,134,4,247,134,251,207011149,Camberwell,0
Cambooya - Wyreema,101,0,98,0,101,98,317011445,Cambooya - Wyreema,0
Cambridge,167,0,159,3,167,162,601021005,Cambridge,0
Cambridge Park,0,157,0,265,157,265,124031457,Cambridge Park,0
Camden - Ellis Lane,0,106,0,214,106,214,123011433,Camden - Ellis Lane,0
Camillo - Champion Lakes,56,0,114,7,56,121,506011112,Camillo - Champion Lakes,0
Camira - Gailes,85,3,97,0,88,97,310041297,Camira - Gailes,0
Camp Hill,171,0,158,3,171,161,303011047,Camp Hill,0
Campbell,49,0,26,0,49,26,801051124,Campbell,0
Campbellfield - Coolaroo,0,117,0,230,117,230,210051243,Campbellfield - Coolaroo,0
Campbelltown - Woodbine,0,176,0,279,176,279,123021437,Campbelltown - Woodbine,0
Camperdown,0,30,0,39,30,39,217031471,Camperdown,0
Canberra Airport,0,0,0,0,0,0,801031114,Canberra Airport,0
Canberra East,7,0,6,0,7,6,801031113,Canberra East,0
Canley Vale - Canley Heights,0,107,0,236,107,236,127021513,Canley Vale - Canley Heights,0
Canning Vale - East,172,0,331,10,172,341,506041133,Canning Vale - East,0
Canning Vale - West,53,0,109,3,53,112,506031125,Canning Vale - West,0
Canning Vale Commercial,0,0,0,0,0,0,506031126,Canning Vale Commercial,0
Cannington - Queens Park,181,0,300,0,181,300,506031127,Cannington - Queens Park,0
Cannon Hill,73,0,82,4,73,86,303011048,Cannon Hill,0
Canterbury (North) - Ashbury,0,80,0,121,80,121,120031392,Canterbury (North) - Ashbury,0
Canterbury (South) - Campsie,0,212,0,325,212,325,119021661,Canterbury - South,0.18386243386243384
Capalaba,230,0,191,0,230,191,301011004,Capalaba,0
Cape Conway,0,0,0,0,0,0,312031360,Cape Conway,0
Cape York,29,3,104,11,32,115,315011396,Cape York,0
Capel,28,0,68,7,28,75,501021007,Capel,0
Carabooda - Pinjar,0,0,4,0,0,4,505031256,Carabooda - Pinjar,0
Carina,134,0,148,0,134,148,303011049,Carina,0
Carina Heights,72,0,66,0,72,66,303011050,Carina Heights,0
Carindale,148,0,165,3,148,168,303011051,Carindale,0
Caringbah,0,125,0,206,125,206,128011602,Caringbah,0
Caringbah South,0,141,3,233,141,236,128011603,Caringbah South,0
Carlingford,0,236,0,481,236,481,125021711,Carlingford - East,0.12962962962962965
Carlingford,0,236,0,481,236,481,125021712,Carlingford - West,0.12962962962962965
Carlton,0,48,0,48,48,48,206041117,Carlton,0
Carlton North - Princes Hill,0,55,0,56,55,56,206071140,Carlton North - Princes Hill,0
Carnarvon,41,0,69,8,41,77,511021276,Carnarvon,0
Carnegie,0,172,0,223,172,223,208021176,Carnegie,0
Carole Park,0,0,0,0,0,0,310041298,Carole Park,0
Caroline Springs,0,170,0,281,170,281,213041463,Caroline Springs,0
Carpentaria,7,0,61,0,7,61,315021404,Carpentaria,0
Carramar,241,0,319,8,241,327,505031100,Carramar,0
Carrara,154,0,143,0,154,143,309061246,Carrara,0
Carrum - Patterson Lakes,0,123,0,143,123,143,208031185,Carrum - Patterson Lakes,0
Carrum Downs,0,230,0,336,230,336,214011370,Carrum Downs,0
Carseldine,84,0,114,3,84,117,302011024,Carseldine,0
Casey,136,0,144,3,136,147,801041036,Casey,0
Cashmere,245,0,301,6,245,307,314011383,Cashmere,0
Casino,0,113,0,212,113,212,112021244,Casino,0
Casino Region,0,42,0,106,42,106,112021244,Casino,0.17948717948717952
Castle Hill - Central,0,58,0,119,58,119,115011553,Castle Hill - Central,0
Castle Hill - East,0,22,0,57,22,57,115011554,Castle Hill - East,0
Castle Hill - North,0,73,0,152,73,152,115011555,Castle Hill - North,0
Castle Hill - South,0,85,0,144,85,144,115011556,Castle Hill - South,0
Castle Hill - West,0,47,0,59,47,59,115011557,Castle Hill - West,0
Castlemaine,0,62,0,119,62,119,202021027,Castlemaine,0
Castlemaine Region,0,50,0,99,50,99,202021027,Castlemaine,0.12962962962962965
Castlereagh - Cranebrook,0,413,0,624,413,624,601011001,Bridgewater - Gagebrook,0.25280619494174494
Casuarina - Wandi,110,0,157,8,110,165,507031261,Casuarina - Wandi,0
Casula,0,151,0,239,151,239,127031522,Casula,0
Caulfield - North,0,296,0,295,296,295,208021177,Caulfield - North,0
Caulfield - South,0,200,0,225,200,225,208021178,Caulfield - South,0
Cecil Hills,0,43,0,69,43,69,127011593,Cecil Hills,0
Ceduna,39,6,34,4,45,38,406011129,Ceduna,0
Centennial Park,0,0,0,0,0,0,118011342,Centennial Park,0
Central Highlands,0,0,0,0,0,0,603011065,Central Highlands,0
Central Highlands - East,32,0,116,5,32,121,308011190,Central Highlands - East,0
Central Highlands - West,50,0,81,7,50,88,308011191,Central Highlands - West,0
Cessnock,0,185,0,373,185,373,106011108,Cessnock,0
Cessnock Region,0,60,0,139,60,139,106011108,Cessnock,0.15555555555555567
Chambers Flat - Logan Reserve,127,0,107,4,127,111,311031313,Chambers Flat - Logan Reserve,0
Chapel Hill,116,0,110,3,116,113,304021088,Chapel Hill,0
Chapman,26,0,34,0,26,34,801081091,Chapman,0
Charles,39,4,46,9,43,55,702011045,Charles,0
Charles Darwin,0,0,0,0,0,0,701021015,Charles Darwin,0
Charlestown - Dudley,0,253,0,467,253,467,111011208,Charlestown - Dudley,0
Charleville,22,0,42,3,22,45,315031409,Charleville,0
Charnwood,49,0,33,0,49,33,801011004,Charnwood,0
Charters Towers,62,4,65,5,66,70,318011462,Charters Towers,0
Chatswood (East) - Artarmon,0,223,0,432,223,432,121011684,Chatswood - East,0.19830246913580252
Chatswood (West) - Lane Cove North,0,201,0,304,201,304,121011399,Chatswood (West) - Lane Cove North,0
Chelmer - Graceville,94,0,77,4,94,81,304031092,Chelmer - Graceville,0
Chelsea - Bonbeach,0,156,0,243,156,243,208031186,Chelsea - Bonbeach,0
Chelsea Heights,0,49,0,83,49,83,208031187,Chelsea Heights,0
Cheltenham - Highett (East),0,241,4,334,241,338,208031187,Chelsea Heights,0.2898589065255732
Cheltenham - Highett (West),0,145,0,197,145,197,208031187,Chelsea Heights,0.2898589065255732
Chermside,91,0,101,0,91,101,302021028,Chermside,0
Chermside West,76,0,67,0,76,67,302021029,Chermside West,0
Cherrybrook,0,107,0,252,107,252,115011558,Cherrybrook,0
Chester Hill - Sefton,0,161,0,254,161,254,125031479,Chester Hill - Sefton,0
Chidlow,11,0,25,0,11,25,504021049,Chidlow,0
Chifley,37,0,31,0,37,31,801091099,Chifley,0
Chiltern - Indigo Valley,0,28,0,24,28,24,204031070,Chiltern - Indigo Valley,0
Chinchilla,44,6,104,11,50,115,307011172,Chinchilla,0
Chipping Norton - Moorebank,0,207,0,342,207,342,127031523,Chipping Norton - Moorebank,0
Chirnside Park,0,124,0,174,124,174,211051275,Chirnside Park,0
Chisholm,77,0,74,3,77,77,801071074,Chisholm,0
Chittaway Bay - Tumbi Umbi,0,154,0,283,154,283,102021047,Chittaway Bay - Tumbi Umbi,0
Chittering,41,0,63,5,41,68,509021236,Chittering,0
Christie Downs,70,0,87,0,70,87,403041073,Christie Downs,0
Christies Beach,69,0,111,0,69,111,403041074,Christies Beach,0
Christmas Island,12,0,17,3,12,20,901011001,Christmas Island,0
Chullora,0,25,0,26,25,26,119011355,Chullora,0
Churchill,0,88,0,151,88,151,205041094,Churchill,0
Churchill - Yamanto,119,0,79,0,119,79,310031285,Churchill - Yamanto,0
City Beach,32,0,45,0,32,45,503011030,City Beach,0
Civic,14,0,10,0,14,10,801051053,Civic,0
Clare,46,0,28,0,46,28,405021116,Clare,0
Claremont (Tas.),56,0,110,0,56,110,601031015,Claremont (Tas.),0
Claremont (WA),71,0,115,0,71,115,503011031,Claremont (WA),0
Clarendon,20,0,14,0,20,14,403041075,Clarendon,0
Clarinda - Oakleigh South,0,92,0,138,92,138,212041309,Clarinda - Oakleigh South,0
Clarkson,160,0,208,5,160,213,505031101,Clarkson,0
Clayfield,74,0,117,0,74,117,305031122,Clayfield,0
Claymore - Eagle Vale - Raby,0,236,0,322,236,322,123021438,Claymore - Eagle Vale - Raby,0
Clayton,0,114,0,140,114,140,206041117,Carlton,0.15079365079365092
Clayton South,0,88,0,146,88,146,212041310,Clayton South,0
Clear Island Waters,30,0,31,0,30,31,309081259,Clear Island Waters,0
Clermont,36,0,55,0,36,55,312011339,Clermont,0
Cleveland,120,0,87,0,120,87,301021007,Cleveland,0
Clifton - Greenmount,43,0,39,0,43,39,307031184,Clifton - Greenmount,0
Clifton Beach - Kewarra Beach,106,0,96,0,106,96,306011139,Clifton Beach - Kewarra Beach,0
Clifton Springs,0,159,0,218,159,218,203031048,Clifton Springs,0
Clinton - New Auckland,159,5,207,8,164,215,308051533,Clinton - New Auckland,0
Clontarf,75,0,80,0,75,80,313051377,Clontarf,0
Cobar,0,42,0,63,42,63,105011093,Cobar,0
Cobbitty - Leppington,0,733,0,1005,733,1005,127011726,Cobbitty - Bringelly,0.223015873015873
Cobram,0,76,0,89,76,89,216021411,Cobram,0
Coburg,0,260,0,311,260,311,210031236,Coburg North,0.16666666666666674
Coburg North,0,110,0,118,110,118,210031236,Coburg North,0
Coconut Grove,30,0,28,4,30,32,701021016,Coconut Grove,0
Cocos (Keeling) Islands,0,0,3,0,0,3,901021002,Cocos (Keeling) Islands,0
Coffs Harbour - North,0,163,0,280,163,280,104021084,Coffs Harbour - North,0
Coffs Harbour - South,0,90,0,132,90,132,104021085,Coffs Harbour - South,0
Colac,0,123,0,160,123,160,217031472,Colac,0
Colac Region,0,57,0,94,57,94,217031472,Colac,0.19444444444444442
College Grove - Carey Park,37,0,74,8,37,82,501021008,College Grove - Carey Park,0
Collie,49,0,85,8,49,93,501021009,Collie,0
Collingwood,0,55,0,57,55,57,206071141,Collingwood,0
Collingwood Park - Redbank,133,5,161,7,138,168,310041299,Collingwood Park - Redbank,0
Collinsville,0,0,0,0,0,0,312011340,Collinsville,0
Colonel Light Gardens,187,0,181,0,187,181,403031068,Colonel Light Gardens,0
Colyton - Oxley Park,0,128,0,192,128,192,124051580,Colyton - Oxley Park,0
Como,99,0,121,0,99,121,506071145,Como,0
Concord - Mortlake - Cabarita,0,140,0,283,140,283,120011383,Concord - Mortlake - Cabarita,0
Concord West - North Strathfield,0,203,0,334,203,334,120011672,Concord West - North Strathfield,0
Condell Park,0,136,0,195,136,195,119011356,Condell Park,0
Conder,50,0,75,0,50,75,801071075,Conder,0
Condobolin,0,61,0,132,61,132,103021062,Condobolin,0
Condon - Rasmussen,122,4,120,6,126,126,318021471,Condon - Rasmussen,0
Coober Pedy,17,5,19,3,22,22,406021139,Coober Pedy,0
Coogee,97,0,116,12,97,128,507011152,Coogee,0
Coogee - Clovelly,0,174,0,302,174,302,118021651,Coogee - Clovelly,0
Cook,39,0,32,0,39,32,801011005,Cook,0
Coolangatta,45,0,31,0,45,31,309021230,Coolangatta,0
Coolbellup,64,3,80,5,67,85,507011153,Coolbellup,0
Cooloola,26,0,27,5,26,32,319031511,Cooloola,0
Cooloongup,52,0,86,5,52,91,507051186,Cooloongup,0
Coolum Beach,184,0,167,3,184,170,316031425,Coolum Beach,0
Cooma,0,48,0,115,48,115,101031014,Cooma,0
Cooma Region,0,0,0,0,0,0,101031014,Cooma,0.19444444444444442
Coombabah,82,0,81,0,82,81,309031237,Coombabah,0
Coombs,80,0,99,0,80,99,801101135,Coombs,0
Coomera,350,11,311,9,361,320,309071251,Coomera,0
Coonabarabran,0,46,0,105,46,105,105031099,Coonabarabran,0
Coonamble,0,41,0,89,41,89,105011094,Coonamble,0
Coopers Plains,47,0,55,3,47,58,303041067,Coopers Plains,0
Coorparoo,143,0,174,0,143,174,303021053,Coorparoo,0
Cootamundra,0,65,0,102,65,102,113031263,Cootamundra,0
Coramba - Nana Glen - Bucca,0,29,0,59,29,59,104021086,Coramba - Nana Glen - Bucca,0
Corangamite - North,0,61,0,59,61,59,217031474,Corangamite - North,0
Corangamite - South,0,64,0,111,64,111,217031475,Corangamite - South,0
Corinda,52,0,63,0,52,63,304031093,Corinda,0
Corio - Norlane,0,242,0,333,242,333,203021486,Corio - Lovely Banks,0.21239316239316242
Cornubia - Carbrook,111,0,77,0,111,77,311051324,Cornubia - Carbrook,0
Coromandel Valley,52,0,52,0,52,52,403041076,Coromandel Valley,0
Corowa,0,28,0,69,28,69,109031180,Corowa,0
Corowa Region,0,61,0,123,61,123,109031180,Corowa,0.17948717948717952
Corrimal - Tarrawanna - Bellambi,0,117,0,227,117,227,107041145,Corrimal - Tarrawanna - Bellambi,0
Cottesloe,43,0,76,0,43,76,503011032,Cottesloe,0
Cowra,0,71,0,154,71,154,103021063,Cowra,0
Cowra Region,0,35,0,55,35,55,103021063,Cowra,0.19444444444444442
Crace,126,0,108,4,126,112,801041037,Crace,0
Craigie - Beldon,136,0,145,7,136,152,505011070,Craigie - Beldon,0
Craigieburn - Central,0,62,0,113,62,113,210051441,Craigieburn - Central,0
Craigieburn - North,0,131,0,208,131,208,210051442,Craigieburn - North,0
Craigieburn - South,0,226,0,399,226,399,210051443,Craigieburn - South,0
Craigieburn - West,0,291,0,505,291,505,210051543,Craigieburn - West,0
Craigmore - Blakeview,204,0,263,0,204,263,402021028,Craigmore - Blakeview,0
Craignish - Dundowran Beach,38,0,51,0,38,51,319041517,Craignish - Dundowran Beach,0
Cranbourne,0,206,0,335,206,335,212031300,Cranbourne,0
Cranbourne East,0,1040,0,1395,1040,1395,212031304,Cranbourne West,0.0888888888888889
Cranbourne North,0,292,0,524,292,524,212031303,Cranbourne South,0.08333333333333337
Cranbourne South,0,253,0,343,253,343,212031303,Cranbourne South,0
Cranbourne West,0,323,0,470,323,470,212031304,Cranbourne West,0
Cranbrook,47,0,51,4,47,55,318021472,Cranbrook,0
Cremorne - Cammeray,0,121,0,226,121,226,121041413,Cremorne - Cammeray,0
Crestmead,161,0,162,0,161,162,311031314,Crestmead,0
Creswick - Clunes,0,68,0,100,68,100,201021010,Creswick - Clunes,0
Cromer,0,69,0,142,69,142,122031425,Cromer,0
Cronulla - Kurnell - Bundeena,0,183,0,280,183,280,128011604,Cronulla - Kurnell - Bundeena,0
Crows Nest - Rosalie,61,5,81,7,66,88,307021179,Crows Nest - Rosalie,0
Crows Nest - Waverton,0,121,0,206,121,206,121041414,Crows Nest - Waverton,0
Croydon - East,0,189,0,270,189,270,211031450,Croydon - East,0
Croydon - Etheridge,15,0,8,0,15,8,315011397,Croydon - Etheridge,0
Croydon - West,0,131,0,229,131,229,211031451,Croydon - West,0
Croydon Hills - Warranwood,0,151,0,255,151,255,211031265,Croydon Hills - Warranwood,0
Croydon Park - Enfield,0,121,0,212,121,212,120031393,Croydon Park - Enfield,0
Croydon South,0,54,0,80,54,80,211031452,Croydon South,0
Culburra Beach,0,41,0,50,41,50,114011274,Culburra Beach,0
Cunderdin,15,0,40,0,15,40,509021237,Cunderdin,0
Currambine - Kinross,102,0,148,0,102,148,505011071,Currambine - Kinross,0
Currumbin - Tugun,125,0,111,3,125,114,309021231,Currumbin - Tugun,0
Currumbin Valley - Tallebudgera,85,0,85,0,85,85,309051243,Currumbin Valley - Tallebudgera,0
Currumbin Waters,127,3,114,0,130,114,309021232,Currumbin Waters,0
Curtin,90,0,64,0,90,64,801091100,Curtin,0
Cygnet,39,0,46,0,39,46,603021070,Cygnet,0
Daintree,46,0,58,0,46,58,306041164,Daintree,0
Daisy Hill,73,0,62,0,73,62,311061329,Daisy Hill,0
Dakabin - Kallangur,317,0,329,10,317,339,314021576,Dakabin,0.21052631578947378
Dalrymple,26,0,35,0,26,35,318011463,Dalrymple,0
Daly,11,0,16,4,11,20,702031058,Daly,0
Dalyellup,96,0,143,16,96,159,501021251,Dalyellup,0
Dandenong,0,175,0,428,175,428,212041312,Dandenong North,0.1333333333333333
Dandenong North,0,152,0,273,152,273,212041312,Dandenong North,0
Dapto - Avondale,0,216,0,371,216,371,107011131,Dapto - Avondale,0
Dardanup,12,0,26,0,12,26,501021010,Dardanup,0
Darling Heights,178,3,184,5,181,189,317011446,Darling Heights,0
Darlinghurst,0,27,0,47,27,47,117031329,Darlinghurst,0
Darra - Sumner,50,0,56,4,50,60,310011271,Darra - Sumner,0
Darwin Airport,0,0,0,0,0,0,701011001,Darwin Airport,0
Darwin City,29,0,33,0,29,33,701011002,Darwin City,0
Davenport,0,0,0,0,0,0,501021011,Davenport,0
Davoren Park,212,0,320,6,212,326,402021029,Davoren Park,0
Dawesville - Bouvard,87,3,96,0,90,96,502011021,Dawesville - Bouvard,0
Dayboro,89,0,92,3,89,95,314011384,Dayboro,0
Daylesford,0,43,0,78,43,78,201021011,Daylesford,0
Deagon,37,0,34,0,37,34,302041043,Deagon,0
Deakin,31,0,33,0,31,33,801061062,Deakin,0
Deception Bay,217,0,229,9,217,238,313041373,Deception Bay,0
Dee Why - North Curl Curl,5,213,4,347,218,351,122031695,Dee Why - North,0.1333333333333333
Deer Park - Derrimut,0,272,0,327,272,327,213011569,Deer Park,0.18333333333333335
Deeragun,400,0,422,11,400,433,318021583,Deeragun - Jensen,0.17647058823529416
Delacombe,0,120,0,201,120,201,201011006,Delacombe,0
Delahey,0,45,0,46,45,46,213011331,Delahey,0
Deloraine,32,0,57,0,32,57,602021054,Deloraine,0
Deniliquin,0,69,0,100,69,100,109031182,Deniliquin,0
Deniliquin Region,0,66,0,111,66,111,109031182,Deniliquin,0.13725490196078427
Denman Prospect,45,0,43,0,45,43,801101136,Denman Prospect,0
Denmark,55,0,74,4,55,78,509011228,Denmark,0
Derby - West Kimberley,28,0,102,22,28,124,510011263,Derby - West Kimberley,0
Derwent Park - Lutana,35,0,57,0,35,57,601031016,Derwent Park - Lutana,0
Derwent Valley,26,0,30,0,26,30,603011066,Derwent Valley,0
Deua - Wadbilliga,0,0,0,0,0,0,101041022,Deua - Wadbilliga,0
Devonport,136,0,143,0,136,143,604021085,Devonport,0
Dianella,190,0,253,4,190,257,505021301,Dianella - North,0.16666666666666674
Dianella,190,0,253,4,190,257,505021302,Dianella - South,0.16666666666666674
Dickson,29,0,26,0,29,26,801051054,Dickson,0
Diddillibah - Rosemount,33,0,38,3,33,41,316071546,Diddillibah - Rosemount,0
Dilston - Lilydale,50,0,51,0,50,51,602031058,Dilston - Lilydale,0
Dingley Village,0,77,0,136,77,136,212041313,Dingley Village,0
Docklands,0,69,0,84,69,84,206041118,Docklands,0
Dodges Ferry - Lewisham,80,0,99,3,80,102,601061034,Dodges Ferry - Lewisham,0
Doncaster,0,170,0,279,170,279,207021157,Doncaster,0
Doncaster East (North),0,97,0,180,97,180,207021424,Doncaster East - North,0.06060606060606055
Doncaster East (South),0,140,0,247,140,247,207021425,Doncaster East - South,0.06060606060606055
Donnybrook - Balingup,29,0,62,0,29,62,501031018,Donnybrook - Balingup,0
Donvale - Park Orchards,0,113,0,153,113,153,211021261,Donvale - Park Orchards,0
Doonside - Woodcroft,0,185,0,309,185,309,116011306,Doonside - Woodcroft,0
Doreen,0,356,0,476,356,476,110031195,Moree,0.1777777777777778
Doreen,0,356,0,476,356,476,306021157,Woree,0.1777777777777778
Dorrigo,0,0,0,0,0,0,104021087,Dorrigo,0
Double Bay - Bellevue Hill,4,122,0,216,126,216,118011650,Double Bay - Darling Point,0.27724358974358976
Douglas,56,0,72,0,56,72,318021474,Douglas,0
Douglas Park - Appin,0,159,0,241,159,241,123031446,Douglas Park - Appin,0
Dover Heights,0,99,0,142,99,142,118011344,Dover Heights,0
Doveton,0,88,0,173,88,173,212021295,Doveton,0
Dowerin,29,0,48,0,29,48,509021238,Dowerin,0
Downer,51,0,59,3,51,62,801051055,Downer,0
Drayton - Harristown,122,0,102,0,122,102,317011447,Drayton - Harristown,0
Driver,37,0,46,3,37,49,701041037,Driver,0
Dromana,0,74,0,132,74,132,214021377,Dromana,0
Drouin,0,173,0,315,173,315,205011076,Drouin,0
Drummoyne - Rodd Point,0,147,0,240,147,240,120011385,Drummoyne - Rodd Point,0
Dry Creek - North,0,0,0,0,0,0,402041039,Dry Creek - North,0
Dry Creek - South,0,0,0,0,0,0,404021098,Dry Creek - South,0
Dubbo - East,0,97,0,201,97,201,105031100,Dubbo - East,0
Dubbo - South,0,207,0,392,207,392,105031101,Dubbo - South,0
Dubbo - West,0,106,0,200,106,200,105031102,Dubbo - West,0
Dubbo Region,0,47,0,84,47,84,105031103,Dubbo Surrounds,0.2666666666666666
Duffy,40,0,44,0,40,44,801081092,Duffy,0
Dulwich Hill - Lewisham,0,147,0,174,147,174,120031394,Dulwich Hill - Lewisham,0
Duncraig,141,0,181,5,141,186,505011072,Duncraig,0
Dungog,0,126,0,247,126,247,106011110,Dungog,0
Dunlop,94,4,125,3,98,128,801011006,Dunlop,0
Duntroon,11,0,6,0,11,6,801051125,Duntroon,0
Durack,65,0,80,0,65,80,310011272,Durack,0
Durack - Marlow Lagoon,73,0,65,0,73,65,701041038,Durack - Marlow Lagoon,0
Dural - Kenthurst - Wisemans Ferry,0,150,0,263,150,263,115021297,Dural - Kenthurst - Wisemans Ferry,0
Eagle Farm - Pinkenba,16,0,9,0,16,9,302031037,Eagle Farm - Pinkenba,0
Eagleby,154,0,175,6,154,181,311021307,Eagleby,0
Earlville - Bayview Heights,76,5,71,0,81,71,306021146,Earlville - Bayview Heights,0
East Arm,0,0,0,0,0,0,701021017,East Arm,0
East Arnhem,46,38,47,48,84,95,702041063,East Arnhem,0
East Bendigo - Kennington,0,111,0,157,111,157,202011020,East Bendigo - Kennington,0
East Brisbane,37,0,35,0,37,35,305021115,East Brisbane,0
East Bunbury - Glen Iris,62,0,86,3,62,89,501021015,East Bunbury - Glen Iris,0
East Devonport,38,0,63,0,38,63,604021086,East Devonport,0
East Fremantle,60,0,71,0,60,71,507021164,East Fremantle,0
East Mackay,23,0,32,0,23,32,312021343,East Mackay,0
East Melbourne,0,18,0,22,18,22,206041119,East Melbourne,0
East Pilbara,0,0,0,0,0,0,510021267,East Pilbara,0
East Point,0,0,0,0,0,0,701011003,East Point,0
East Side,43,0,70,10,43,80,702011046,East Side,0
East Victoria Park - Carlisle,179,0,191,5,179,196,506021119,East Victoria Park - Carlisle,0
Eastwood - Denistone,0,178,3,369,178,372,126021723,Eastwood,0.20000000000000007
Eaton - Pelican Point,121,0,153,6,121,159,501021012,Eaton - Pelican Point,0
Eatons Hill,87,0,88,5,87,93,314011385,Eatons Hill,0
Echuca,0,162,0,205,162,205,216011406,Echuca,0
Eden,0,28,0,56,28,56,101041023,Eden,0
Edens Landing - Holmview,162,4,135,3,166,138,311021308,Edens Landing - Holmview,0
Edensor Park,0,74,0,83,74,83,127021514,Edensor Park,0
Edgeworth - Cameron Park,0,185,0,347,185,347,111021217,Edgeworth - Cameron Park,0
Edithvale - Aspendale,0,147,0,183,147,183,208031189,Edithvale - Aspendale,0
Edmonton,169,0,152,0,169,152,306021147,Edmonton,0
Edwardstown,141,0,145,0,141,145,403021058,Edwardstown,0
Eight Mile Plains,172,0,174,3,172,177,303031060,Eight Mile Plains,0
Eimeo - Rural View,163,0,191,9,163,200,312021344,Eimeo - Rural View,0
Elanora,166,3,140,0,169,140,309021233,Elanora,0
Elderslie - Harrington Park,0,242,0,464,242,464,123011699,Elderslie - Narellan,0.22330246913580254
Elimbah,49,0,35,0,49,35,313021367,Elimbah,0
Elizabeth,59,0,121,0,59,121,402021030,Elizabeth,0
Elizabeth East,114,0,165,3,114,168,402021031,Elizabeth East,0
Ellenbrook,499,7,813,58,506,871,504031300,Ellenbrook,0
Elsey,14,3,21,5,17,26,702051065,Elsey,0
